발생위치,구,동,발생규모,파손개수,위도,경도,연도,월,일,일최대기온,일최저기온,일평균기온,일최대습도,일최저습도,일평균습도,일총강수량,인구수,포트홀 위험 지수,osmid,pagerank,kmeans_cluster
대구 수성구 중동 628,수성구,중동,0.16,1,35.84071491,128.6141784,2021,8,30,29.5,22.700001,25.370833458333333,86.0,43.0,69.79166666666667,0.0,10936,5.369134823640128,2137643116,4.071865890543802e-05,2
대구 수성구 범어동 836,수성구,범어동,0.06,2,35.85813261,128.6260478,2021,8,30,29.5,22.700001,25.370833458333333,86.0,43.0,69.79166666666667,0.0,17072,5.350610025638998,3812152153,1.4373542906283304e-05,1
대구 동구 율하동 1464,동구,율하동,0.04,1,35.86462706,128.6973046,2021,8,30,29.799999,21.9,24.89583325,91.0,45.0,73.33333333333333,0.0,42616,5.661459507094928,5358044358,5.346794954054821e-05,2
대구 서구 이현동 42-179,서구,이현동,0.12,2,35.8742166,128.5418197,2021,8,30,28.4,21.700001,24.345833291666665,95.0,57.0,77.08333333333333,0.5,20056,7.011702846767265,2778823888,3.396625331726168e-05,2
대구 서구 이현동 45-113,서구,이현동,0.09,1,35.87835677,128.5337387,2021,8,30,28.4,21.700001,24.345833291666665,95.0,57.0,77.08333333333333,0.5,20056,6.971262445505024,1748094833,2.773591715862482e-05,1
대구 달서구 감삼동 305-1,달서구,감삼동,0.25,1,35.85085417,128.5394512,2021,8,30,28.4,21.700001,24.345833291666665,95.0,57.0,77.08333333333333,0.5,13662,7.032461059517243,3141943360,3.997001264506247e-05,2
대구 서구 평리동 1626,서구,평리동,0.09,2,35.88109305,128.5469518,2021,8,30,28.4,21.700001,24.345833291666665,95.0,57.0,77.08333333333333,0.5,7841,7.1319799158184125,1694300521,1.570318532706981e-05,1
대구 수성구 중동 532-413,수성구,중동,0.08,1,35.84729371,128.6082991,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,10936,9.155302889431727,365377373,4.3783858202249104e-05,2
대구 동구 신암동 218-2,동구,신암동,0.09,1,35.88269166,128.6225796,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,7362,9.1903066865574,4079631479,1.64251881223511e-05,1
대구 수성구 중동 628,수성구,중동,0.16,1,35.84071491,128.6141784,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,10936,9.154501088708455,2137643116,4.071865890543802e-05,2
대구 동구 신천동 741,동구,신천동,0.09,1,35.87217211,128.6215206,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,12948,9.135440691006467,3792817436,5.0675763551516554e-05,2
대구 수성구 범어동 97-11,수성구,범어동,0.05,4,35.85447414,128.6389995,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,17072,9.21755866886467,10824647604,1.5017562879878597e-05,1
대구 수성구 만촌동 1321-1,수성구,만촌동,0.64,1,35.85829949,128.6454179,2021,8,31,28.5,20.1,23.524999875,94.0,47.0,76.83333333333333,24.6,22850,7.429421915364127,3013604554,3.5816384060459546e-05,2
대구 동구 용계동 702-2,동구,용계동,0.12,1,35.87463924,128.6899167,2021,8,31,28.5,20.1,23.524999875,94.0,47.0,76.83333333333333,24.6,11086,7.550180267337363,8218409268,4.9049835825605766e-05,2
대구 수성구 황금동 908,수성구,황금동,0.06,1,35.84302839,128.6243968,2021,8,31,28.5,20.1,23.524999875,94.0,47.0,76.83333333333333,24.6,23919,7.424735194516927,3076899762,4.471796769359699e-05,2
대구 동구 율하동 38,동구,율하동,0.25,1,35.87400442,128.6971938,2021,8,31,29.200001,19.9,23.42916675,96.0,55.0,81.5,10.0,42616,7.405399986311142,9357714326,2.7743666497344465e-05,1
대구 동구 검사동 944-31,동구,검사동,0.06,1,35.88523689,128.6564343,2021,8,31,28.5,20.1,23.524999875,94.0,47.0,76.83333333333333,24.6,15571,7.506729704158742,12105810934,1.5579154064564608e-05,1
대구 달서구 용산동 500,달서구,용산동,0.06,1,35.85885658,128.5196924,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,31134,9.8454458491134,366669829,5.635965743403109e-05,2
대구 서구 이현동 42-183,서구,이현동,0.16,1,35.87428526,128.5389251,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,20056,9.953252316203084,700951096,4.985264057999686e-05,2
대구 달서구 본동 593,달서구,본동,0.06,2,35.83668748,128.5290421,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,12569,10.068533364494533,11634027874,4.851270886285357e-05,2
대구 달서구 용산동 854,달서구,용산동,0.04,1,35.85876931,128.5326398,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,31134,9.845646299294218,3865668872,3.76906661982055e-05,2
대구 달서구 장기동 180-45,달서구,장기동,0.16,1,35.84807329,128.5158307,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,17281,9.980508517000406,436819151,4.65445908501958e-05,2
대구 달서구 호산동 721,달서구,호산동,0.06,3,35.84199379,128.4843199,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,31779,9.920592777130148,436819356,4.9754157139271496e-05,2
대구 달서구 장기동 362-3,달서구,장기동,0.09,2,35.84942558,128.523325,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,17281,10.021951169166735,1668586359,3.532072711091541e-05,2
대구 달서구 본리동 1150,달서구,본리동,0.04,2,35.83935469,128.5456446,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,21572,9.980305859439932,436833680,5.179606273600125e-05,2
대구 중구 남산동 673-2,중구,남산동,0.06,1,35.86271481,128.5931515,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,4907,9.21472050523671,369768961,5.3715671949362224e-05,2
대구 달서구 본동 593,달서구,본동,0.04,1,35.83668748,128.5290421,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,12569,10.02799273814188,11634027874,4.851270886285357e-05,2
대구 북구 국우동 산 52-1,북구,국우동,0.04,1,35.94377455,128.589327,2021,8,31,29.4,20.799999,24.245833166666667,98.0,53.0,82.45833333333333,36.0,23797,9.547081606441983,8916489660,3.046544192246851e-05,1
대구 서구 비산동 1606-2,서구,비산동,0.12,1,35.89065603,128.5552324,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,9682,10.055547208302164,436849395,4.586257607531674e-05,2
대구 북구 복현동 623,북구,복현동,0.06,2,35.89457592,128.6188224,2021,8,31,28.9,20.299999,23.929166541666664,97.0,52.0,79.95833333333333,35.5,7594,9.229069721754897,436666377,3.72583118420778e-05,2
대구 서구 비산동 440-1,서구,비산동,0.06,1,35.87465458,128.5710782,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,9682,10.05614855884462,1246653122,4.969528022469795e-05,2
대구 동구 신기동 322,동구,신기동,0.1,1,35.86615215,128.7069366,2021,8,31,29.200001,19.9,23.42916675,96.0,55.0,81.5,10.0,42616,7.40690336266728,5475532577,3.9673593015581876e-05,2
대구 달서구 본리동 1152,달서구,본리동,0.09,1,35.84075317,128.5392727,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,21572,9.93906365745442,1695480358,4.996411025619278e-05,2
대구 서구 평리동 574-31,서구,평리동,0.14,1,35.87883711,128.5494481,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,7841,10.07342916016382,1694300351,4.030073474585718e-05,2
대구 북구 팔달동 27,북구,팔달동,0.06,1,35.89935179,128.5420427,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,36986,9.78796718710766,4667490570,1.6966439447685987e-05,1
대구 북구 구암동 714,북구,구암동,0.16,1,35.92741007,128.556086,2021,8,31,29.4,20.799999,24.245833166666667,98.0,53.0,82.45833333333333,36.0,35922,9.42678649646788,1694655719,3.85747829164101e-05,2
대구 서구 평리동 1621-3,서구,평리동,0.3,2,35.87921744,128.5603713,2021,8,31,29.299999,20.0,23.61666658333333,100.0,60.0,84.75,32.5,7841,10.11256663525074,1694300380,4.900029997165337e-05,2
대구 북구 국우동 1126,북구,국우동,0.08,1,35.94606698,128.575904,2021,8,31,29.4,20.799999,24.245833166666667,98.0,53.0,82.45833333333333,36.0,23797,9.546680706080348,876740020,2.02363421779238e-05,1
대구 북구 구암동 716,북구,구암동,0.25,1,35.92908593,128.5532461,2021,8,31,29.4,20.799999,24.245833166666667,98.0,53.0,82.45833333333333,36.0,35922,9.425884470654198,696359574,5.289908019158048e-05,2
대구 북구 침산동 13-50,북구,침산동,0.15,1,35.88675439,128.5975614,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4124,10.37196211714085,414665212,6.6596120155112e-05,2
대구 동구 방촌동 1140,동구,방촌동,0.04,4,35.87724584,128.6590384,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,18786,10.215672196276548,1874233258,1.5341583069738465e-05,1
대구 북구 복현동 623,북구,복현동,0.04,1,35.89457592,128.6188224,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,7649,10.338441851581996,436666377,3.72583118420778e-05,2
대구 북구 침산동 456-8,북구,침산동,0.04,1,35.89018141,128.5844232,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4124,10.373064593135352,436863082,6.460980563747414e-05,2
대구 수성구 지산동 908,수성구,지산동,0.04,2,35.83895664,128.6280802,2021,9,1,26.5,20.4,21.958333416666665,96.0,81.0,91.83333333333331,29.0,21928,10.871663243484196,365377347,5.7139020336370727e-05,2
대구 동구 효목동 530-5,동구,효목동,0.16,2,35.87332972,128.6387354,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,13767,10.182284232864072,2607677894,3.8652506318035304e-05,2
대구 수성구 황금동 38-1,수성구,황금동,0.04,10,35.84080822,128.6400522,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,23852,10.41036012818394,913326834,3.120288892945202e-05,1
대구 수성구 대흥동 865,수성구,대흥동,0.06,4,35.83681259,128.6843622,2021,9,1,26.5,20.4,21.958333416666665,96.0,81.0,91.83333333333331,29.0,28658,10.88684252065285,811058656,5.38548549553809e-05,2
대구 동구 용계동 1009-6,동구,용계동,0.16,1,35.87650231,128.6810191,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,11088,10.167856439911152,436666432,4.271587515855699e-05,2
대구 동구 지저동 930,동구,지저동,0.09,4,35.89038814,128.6380272,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,14444,10.25781843077476,4634711626,1.4589173173055406e-05,1
대구 달서구 감삼동 305,달서구,감삼동,0.16,2,35.85295774,128.5445892,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,13629,9.84870630848487,1695485454,3.04675760120183e-05,1
대구 달서구 두류동 1290-2,달서구,두류동,0.06,1,35.85469377,128.5494205,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,14311,10.272806875378926,3141943765,2.7373682629421966e-05,1
대구 중구 남산동 2321,중구,남산동,0.16,1,35.85805952,128.5790839,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4879,10.3644462410227,2107061046,3.4404446436904505e-05,2
대구 서구 내당동 458-46,서구,내당동,0.36,1,35.85499589,128.5484169,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,8408,9.857241675859546,1695486557,1.8393830174171833e-05,1
대구 남구 대명동 2320,남구,대명동,0.25,1,35.85546751,128.5741368,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,11369,10.299799082533484,2107063647,5.495266909844646e-05,2
대구 남구 대명동 2320,남구,대명동,0.09,2,35.85546751,128.5741368,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,11369,10.342143760513498,2107063647,5.495266909844646e-05,2
대구 달서구 용산동 산 133-2,달서구,용산동,0.04,1,35.85062916,128.5165089,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,31125,9.63732127027958,436832724,5.810081472131162e-05,2
대구 남구 봉덕동 1021-11,남구,봉덕동,0.01,2,35.84092895,128.6027276,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,9068,10.36554610827628,790573266,4.886678820969261e-05,2
대구 달서구 이곡동 653-4,달서구,이곡동,0.04,1,35.85154366,128.5072349,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,23162,9.715534288999963,3141943397,4.0243385979070944e-05,2
대구 달서구 진천동 790-1,달서구,진천동,0.06,1,35.81053586,128.5168383,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,46226,9.488797977489629,4631668266,2.781636162749975e-05,1
대구 달서구 상인동 1597,달서구,상인동,0.09,1,35.82039594,128.5481839,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,37205,9.577102054431965,4488677124,4.1831119435846365e-05,2
대구 달서구 월암동 1,달서구,월암동,0.49,1,35.83308028,128.4944574,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,43340,9.512834747431247,6654373758,3.999009135821487e-05,2
대구 달서구 장기동 427-33,달서구,장기동,3.0,1,35.84915795,128.5302659,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,17267,9.743768672581265,7116196792,6.421959057466215e-05,2
대구 달서구 장기동 359-7,달서구,장기동,0.06,2,35.84926599,128.5227419,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,17267,9.813975925695033,11428271123,3.920532248205024e-05,2
대구 달서구 이곡동 709-2,달서구,이곡동,0.04,1,35.85073511,128.5147181,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,23162,9.715534288999963,436832724,5.810081472131162e-05,2
대구 중구 남산동 2999-34,중구,남산동,0.09,1,35.86035675,128.5746064,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4879,10.365147816655568,414665130,5.204820015172677e-05,2
대구 달서구 대곡동 71-13,달서구,대곡동,0.25,2,35.80913228,128.5169684,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,46226,9.52763477730532,4631765075,4.2110020076831116e-05,2
대구 달서구 월성동 270-6,달서구,월성동,0.64,1,35.8336124,128.5312195,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,43340,9.511331371075109,11634027872,3.889138741682944e-05,2
대구 남구 대명동 1801-1,남구,대명동,0.09,1,35.85656222,128.5898132,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,11369,10.301402683980031,2607654797,4.830385683448344e-05,2
대구 달서구 본동 247,달서구,본동,0.09,1,35.83587608,128.5457268,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,12504,9.819716618718315,5813704511,3.7382533720416857e-05,2
대구 북구 서변동 1630-237,북구,서변동,0.04,1,35.91147344,128.5997133,2021,9,1,26.9,20.700001,22.59583325,98.0,69.0,93.41666666666669,22.5,36637,9.861300295154324,699782950,3.165619322849033e-05,1
대구 서구 비산동 840-15,서구,비산동,0.09,1,35.88150087,128.5552918,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,9686,9.847395167852316,9168966964,3.5468748623421805e-05,2
대구 북구 복현동 623,북구,복현동,0.09,1,35.89457592,128.6188224,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,7649,10.337940726129952,436666377,3.72583118420778e-05,2
대구 북구 침산동 557-4,북구,침산동,0.04,1,35.89510623,128.5909864,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4124,10.373064593135352,5303789830,3.196422677536733e-05,1
대구 북구 국우동 1126,북구,국우동,0.04,2,35.94606698,128.575904,2021,9,1,26.9,20.700001,22.59583325,98.0,69.0,93.41666666666669,22.5,23810,10.028028862724636,876740020,2.02363421779238e-05,1
대구 북구 관음동 1367-1,북구,관음동,0.16,1,35.93696376,128.5410924,2021,9,1,26.9,20.700001,22.59583325,98.0,69.0,93.41666666666669,22.5,16745,10.055477899028086,421777493,5.37477546600619e-05,2
대구 북구 복현동 178-1,북구,복현동,0.12,1,35.89930029,128.6229885,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,7649,10.337640050858724,7712526501,1.889054402698604e-05,1
대구 북구 산격동 1485,북구,산격동,0.12,1,35.89824011,128.6132794,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,9212,10.322288179923152,5524601790,2.819525530049486e-05,1
대구 서구 비산동 288-80,서구,비산동,0.1,2,35.86684807,128.5688699,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,9686,9.888036019295374,1250970284,3.828771163128203e-05,2
대구 중구 대신동 848,중구,대신동,0.24,1,35.86670458,128.5822542,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,7904,10.333932725916764,3889230942,3.4275605983334116e-05,2
대구 서구 비산동 284-2,서구,비산동,0.36,2,35.86751874,128.5709765,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,9686,9.885430166944737,1723594052,3.650243350056162e-05,2
대구 서구 평리동 1626,서구,평리동,0.65,3,35.88109305,128.5469518,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,7840,9.94139622817052,1694300521,1.570318532706981e-05,1
대구 서구 비산동 288-80,서구,비산동,0.04,1,35.86684807,128.5688699,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,9686,9.84789629330436,1250970284,3.828771163128203e-05,2
대구 북구 동호동 548-21,북구,동호동,0.09,1,35.95734733,128.5545767,2021,9,1,27.6,20.5,22.20000016666667,94.0,70.0,88.95833333333333,31.1,18724,10.093556808593265,436698022,3.4741783534480195e-05,2
대구 북구 산격동 1485,북구,산격동,0.1,2,35.89824011,128.6132794,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,9212,10.36322970663744,5524601790,2.819525530049486e-05,1
대구 서구 평리동 403-8,서구,평리동,0.09,1,35.8820224,128.5496849,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,7840,9.865526680166498,436853442,6.331111336696475e-05,2
대구 달서구 이곡동 1036-7,달서구,이곡동,0.78,2,35.85207144,128.5030727,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,23162,9.748858708843152,4634468669,5.339486516454803e-05,2
대구 서구 상리동 산 133-1,서구,상리동,0.35,1,35.87257443,128.5312825,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,20038,9.74311140895974,701003658,4.374134630979808e-05,2
대구 서구 중리동 48-2,서구,중리동,0.05,3,35.86770132,128.549603,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,20038,9.827600314738952,1694299504,3.674274036560912e-05,2
대구 서구 이현동 42-173,서구,이현동,2.28,12,35.87842931,128.536439,2021,9,1,27.4,20.4,22.14166675,99.0,75.0,92.625,12.0,20038,10.171919808378918,7849931597,3.0902244891672746e-05,1
대구 북구 침산동 1-1,북구,침산동,0.04,1,35.88970088,128.5968618,2021,9,1,27.200001,20.700001,22.47916670833333,97.0,73.0,89.33333333333333,26.5,4124,10.373064593135352,369750872,5.0725234184846834e-05,2
대구 동구 검사동 957-34,동구,검사동,0.06,1,35.88417199,128.6572074,2021,9,2,24.299999,19.4,21.299999916666668,94.0,55.0,78.375,3.5,15560,5.808948941265996,12105810864,4.710117102164077e-05,2
대구 서구 비산동 2127,서구,비산동,0.09,1,35.89354125,128.543729,2021,9,2,24.1,18.9,20.987499875,98.0,67.0,84.5,3.5,9686,7.283784595934649,2607832886,2.1869107723659223e-05,1
